BLOCK,TRANSECT,PLOT,MODULE,SUBMODULE,CORNER,SAMPLING_ID,SPECIES,SPECIES_CORRECTED,SPCODE,FREQUENCY,DATE,DATE_CORRECTED,>1M,CONERCONER,DATE OF FIRE,TIME SINCE FIRE (DAYS),SPECIES_NEW_NAMES,NEW_SPCODE,
J,1,6,4,3,B ,J _1_6_4_3_B ,ACALYPHA CHAMAEDRIFOLIA    ,ACALYPHA CHAMAEDRIFOLIA,ACACHA,1,10/28/96,1996-10-28,,1,1995-07-22,464,,,
J,1,6,4,3,B ,J _1_6_4_3_B ,CIRSIUM VITTATUM        ,CIRSIUM VITTATUM,CIRVIT,3,10/28/96,1996-10-28,,1,1995-07-22,464,CIRSIUM HORRIDULUM,CIRHOR,
J,1,6,4,3,B ,J _1_6_4_3_B ,MELANTHERA PARVIFOLIA     ,MELANTHERA PARVIFOLIA,MELPAR,42,10/28/96,1996-10-28,,1,1995-07-22,464,MELANTHERA NIVEA,MELNIV,
J,1,6,4,3,B ,J _1_6_4_3_B ,MORINDA ROYOC         ,MORINDA ROYOC,MORROY,2,10/28/96,1996-10-28,,1,1995-07-22,464,,,
J,1,6,4,3,B ,J _1_6_4_3_B ,PASSIFLORA SUBEROSA      ,PASSIFLORA SUBEROSA,PASSUB,4,10/28/96,1996-10-28,,1,1995-07-22,464,,,
J,1,6,4,3,B ,J _1_6_4_3_B ,PIRIQUETA CAROLINIANA     ,PIRIQUETA CAROLINIANA,PIRCAR,1,10/28/96,1996-10-28,,1,1995-07-22,464,,,
J,1,6,4,3,B ,J _1_6_4_3_B ,POINSETTIA PINETORUM      ,POINSETTIA PINETORUM,POIPIN,1,10/28/96,1996-10-28,,1,1995-07-22,464,EUPHORBIA PINETORUM ,EUPPIN,
J,1,6,4,3,B ,J _1_6_4_3_B ,SERENOA REPENS         ,SERENOA REPENS,SERREP,19,10/28/96,1996-10-28,,1,1995-07-22,464,,,
J,1,6,4,0.1,D ,J _1_6_4_0.1_D ,ANDROPOGON CABANISII      ,ANDROPOGON CABANISII,ANDCAB,1,10/28/96,1996-10-28,,2,1995-07-22,464,ANDROPOGON TERNARIUS,ANDTER,
J,1,6,4,0.1,D ,J _1_6_4_0.1_D ,CASSYTHA FILIFORMIS      ,CASSYTHA FILIFORMIS,CASFIL,1,10/28/96,1996-10-28,,2,1995-07-22,464,,,
J,1,6,4,0.1,D ,J _1_6_4_0.1_D ,DODONEA VISCOSA        ,DODONAEA VISCOSA,DODVIS,1,10/28/96,1996-10-28,,2,1995-07-22,464,,,
J,1,6,4,0.1,D ,J _1_6_4_0.1_D ,PASPALUM SP          ,PASPALUM SPP,PASSPP,1,10/28/96,1996-10-28,,2,1995-07-22,464,,,
J,1,6,4,0.3,D ,J _1_6_4_0.3_D ,ANDROPOGON CABANISII      ,ANDROPOGON CABANISII,ANDCAB,8,10/28/96,1996-10-28,,2,1995-07-22,464,ANDROPOGON TERNARIUS,ANDTER,
J,1,6,4,0.3,D ,J _1_6_4_0.3_D ,CASSYTHA FILIFORMIS      ,CASSYTHA FILIFORMIS,CASFIL,8,10/28/96,1996-10-28,,2,1995-07-22,464,,,
J,1,6,4,0.3,D ,J _1_6_4_0.3_D ,CROTOLARIA PUMILA       ,CROTALARIA PUMILA,CROPUM,6,10/28/96,1996-10-28,,2,1995-07-22,464,,,
J,1,6,4,0.3,D ,J _1_6_4_0.3_D ,DODONEA VISCOSA        ,DODONAEA VISCOSA,DODVIS,5,10/28/96,1996-10-28,,2,1995-07-22,464,,,
J,1,6,4,0.3,D ,J _1_6_4_0.3_D ,GUETTARDA SCABRA        ,GUETTARDA SCABRA,GUESCA,1,10/28/96,1996-10-28,,2,1995-07-22,464,,,
J,1,6,4,1,D ,J _1_6_4_1_D ,ANDROPOGON CABANISII      ,ANDROPOGON CABANISII,ANDCAB,86,10/28/96,1996-10-28,,2,1995-07-22,464,ANDROPOGON TERNARIUS,ANDTER,
J,1,6,4,1,D ,J _1_6_4_1_D ,CASSIA DEERINGIANA       ,CASSIA DEERINGIANA,CASDEE,8,10/28/96,1996-10-28,,2,1995-07-22,464,,,
J,1,6,4,1,D ,J _1_6_4_1_D ,CASSYTHA FILIFORMIS      ,CASSYTHA FILIFORMIS,CASFIL,90,10/28/96,1996-10-28,,2,1995-07-22,464,,,
J,1,6,4,1,D ,J _1_6_4_1_D ,CENTROSEMA VIRGINIANUM     ,CENTROSEMA VIRGINIANUM,CENVIR,5,10/28/96,1996-10-28,,2,1995-07-22,464,,,
J,1,6,4,1,D ,J _1_6_4_1_D ,CROTOLARIA PUMILA       ,CROTALARIA PUMILA,CROPUM,77,10/28/96,1996-10-28,,2,1995-07-22,464,,,
J,1,6,4,1,D ,J _1_6_4_1_D ,DODONEA VISCOSA        ,DODONAEA VISCOSA,DODVIS,18,10/28/96,1996-10-28,,2,1995-07-22,464,,,
J,1,6,4,1,D ,J _1_6_4_1_D ,ECHITES UMBELLATA       ,ECHITES UMBELLATA,ECHUMB,33,10/28/96,1996-10-28,,2,1995-07-22,464,,,
J,1,6,4,1,D ,J _1_6_4_1_D ,GUETTARDA SCABRA        ,GUETTARDA SCABRA,GUESCA,4,10/28/96,1996-10-28,,2,1995-07-22,464,,,
J,1,6,4,1,D ,J _1_6_4_1_D ,PASPALUM SP          ,PASPALUM SPP,PASSPP,6,10/28/96,1996-10-28,,2,1995-07-22,464,,,
J,1,6,4,1,D ,J _1_6_4_1_D ,PTERIDIUM CAUDATUM       ,PTERIDIUM CAUDATUM,PTECAU,70,10/28/96,1996-10-28,,2,1995-07-22,464,PTERIDIUM AQUILINUM VAR. CAUDATUM,PTEAQUCAU,
J,1,6,4,1,D ,J _1_6_4_1_D ,RHUS COPALLINA         ,RHUS COPALLINUM,RHUCOP,2,10/28/96,1996-10-28,,2,1995-07-22,464,,,
J,1,6,4,3,D ,J _1_6_4_3_D ,AGALINIS SP          ,AGALINIS SPP,AGASPP,30,10/28/96,1996-10-28,,2,1995-07-22,464,,,
J,1,6,4,3,D ,J _1_6_4_3_D ,ANEMIA ADIANTIFOLIA      ,ANEMIA ADIANTIFOLIA,ANEADI,1,10/28/96,1996-10-28,,2,1995-07-22,464,,,
J,1,6,4,3,D ,J _1_6_4_3_D ,ANGADENIA SAGRAEI       ,ANGADENIA SAGRAEI,ANGSAG,7,10/28/96,1996-10-28,,2,1995-07-22,464,,,
J,1,6,4,3,D ,J _1_6_4_3_D ,CHAMAESYCE PINETORUM      ,CHAMAESYCE PINETORUM,CHAPIN,4,10/28/96,1996-10-28,,2,1995-07-22,464,EUPHORBIA DELTOIDEA SUBSP. PINETORUM,EUPDELPIN,
J,1,6,4,3,D ,J _1_6_4_3_D ,CHIOCOCCA PARVIFOLIA      ,CHIOCOCCA PARVIFOLIA,CHIPAR,4,10/28/96,1996-10-28,,2,1995-07-22,464,CHIOCOCCA ALBA,CHIALB,
J,1,6,4,3,D ,J _1_6_4_3_D ,CROSSOPETALUM ILICIFOLIUM   ,CROSSOPETALUM ILICIFOLIUM,CROILI,1,10/28/96,1996-10-28,,2,1995-07-22,464,,,
J,1,6,4,3,D ,J _1_6_4_3_D ,DYSCHORISTE ANGUSTA      ,DYSCHORISTE ANGUSTA,DYSANG,1,10/28/96,1996-10-28,,2,1995-07-22,464,,,
J,1,6,4,3,D ,J _1_6_4_3_D ,LANTANA DEPRESSA        ,LANTANA DEPRESSA,LANDEP,6,10/28/96,1996-10-28,,2,1995-07-22,464,LANTANA DEPRESSA VAR. DEPRESSA,LANDEPDEP,
J,1,6,4,3,D ,J _1_6_4_3_D ,MYRICA CERIFERA        ,MYRICA CERIFERA,MYRCER,10,10/28/96,1996-10-28,,2,1995-07-22,464,,,
J,1,6,4,3,D ,J _1_6_4_3_D ,PASSIFLORA SUBEROSA      ,PASSIFLORA SUBEROSA,PASSUB,3,10/28/96,1996-10-28,,2,1995-07-22,464,,,
J,1,6,4,3,D ,J _1_6_4_3_D ,PHYLLANTHUS SP         ,PHYLLANTHUS SPP,PHYSPP,1,10/28/96,1996-10-28,,2,1995-07-22,464,,,
J,1,6,4,3,D ,J _1_6_4_3_D ,PINUS ELLIOTTII SEEDLING    ,PINUS ELLIOTTII,PINELL,9,10/28/96,1996-10-28,,2,1995-07-22,464,,,
J,1,6,4,3,D ,J _1_6_4_3_D ,PIRIQUETA CAROLINIANA     ,PIRIQUETA CAROLINIANA,PIRCAR,8,10/28/96,1996-10-28,,2,1995-07-22,464,,,
J,1,6,4,3,D ,J _1_6_4_3_D ,RANDIA ACULEATA        ,RANDIA ACULEATA,RANACU,1,10/28/96,1996-10-28,,2,1995-07-22,464,,,
J,1,6,4,3,D ,J _1_6_4_3_D ,SCHIZACHYRIUM SEMIBERBE    ,SCHIZACHYRIUM SEMIBERBE,SCHSEM,18,10/28/96,1996-10-28,,2,1995-07-22,464,SCHIZACHYRIUM SANGUINEUM,SCHSAN,
J,1,6,4,3,D ,J _1_6_4_3_D ,SERENOA REPENS         ,SERENOA REPENS,SERREP,82,10/28/96,1996-10-28,,2,1995-07-22,464,,,
J,1,6,4,3,D ,J _1_6_4_3_D ,SOLIDAGO ODORATA        ,SOLIDAGO ODORATA,SOLODO,22,10/28/96,1996-10-28,,2,1995-07-22,464,,,
J,1,6,4,3,D ,J _1_6_4_3_D ,TRAGIA SAXICOLA        ,TRAGIA SAXICOLA,TRASAX,3,10/28/96,1996-10-28,,2,1995-07-22,464,,,
J,1,6,4,3,D ,J _1_6_4_3_D ,ZAMIA INTEGRIFOLIA       ,ZAMIA INTEGRIFOLIA,ZAMINT,8,10/28/96,1996-10-28,,2,1995-07-22,464,,,
J,1,6,4,10,I ,J _1_6_4_10_I ,AGALINIS SP         ,AGALINIS SPP,AGASPP,2,10/28/96,1996-10-28,,,1995-07-22,464,,,
J,1,6,4,10,I ,J _1_6_4_10_I ,BUMELIA SALICIFOLIA      ,BUMELIA SALICIFOLIA,BUMSAL,6,10/28/96,1996-10-28,,,1995-07-22,464,SIDEROXYLON SALICIFOLIUM,SIDSAL,
J,1,6,4,10,I ,J _1_6_4_10_I ,DIGITARIA DOLICHOPHYLLA       ,DIGITARIA DOLICHOPHYLLA,DIGDOL,14,10/28/96,1996-10-28,,,1995-07-22,464,DIGITARIA FILIFORMIS VAR. DOLICHOPYLLA,DIGFILDOL,
J,1,6,4,10,I ,J _1_6_4_10_I ,ILEX KRUGIANA         ,ILEX KRUGIANA,ILEKRU,115,10/28/96,1996-10-28,,,1995-07-22,464,,,
J,1,6,4,10,I ,J _1_6_4_10_I ,HEDYOTIS NIGRICANS       ,HEDYOTIS NIGRICANS,HEDNIG,5,10/28/96,1996-10-28,,,1995-07-22,464,HOUSTONIA NIGRICANS,HOUNIG,
J,1,6,4,10,I ,J _1_6_4_10_I ,JACQUEMONTIA CURTISSII     ,JACQUEMONTIA CURTISSII,JACCUR,9,10/28/96,1996-10-28,,,1995-07-22,464,,,
J,1,6,4,10,I ,J _1_6_4_10_I ,PHYSALIS VISCOSA        ,PHYSALIS VISCOSA,PHYVIS,1,10/28/96,1996-10-28,,,1995-07-22,464,,,
J,1,6,4,10,I ,J _1_6_4_10_I ,PTERIS BAHAMENSIS       ,PTERIS BAHAMENSIS,PTEBAH,19,10/28/96,1996-10-28,,,1995-07-22,464,,,
J,1,6,4,10,I ,J _1_6_4_10_I ,QUERCUS VIRGINIANA       ,QUERCUS VIRGINIANA       ,QUEVIR,1,10/28/96,1996-10-28,,,1995-07-22,464,,,
J,1,6,4,10,I ,J _1_6_4_10_I ,SCHIZACHYRIUM GRACILE     ,SCHIZACHYRIUM GRACILE,SCHGRA,2,10/28/96,1996-10-28,,,1995-07-22,464,,,
J,1,6,4,10,I ,J _1_6_4_10_I ,TETRAZIGIA BICOLOR       ,TETRAZYGIA BICOLOR,TETBIC,8,10/28/96,1996-10-28,,,1995-07-22,464,MICONIA BICOLOR,MICBIC,
J,1,6,5,10,R ,J _1_6_5_10_R ,CROTON LINEARIS        ,CROTON LINEARIS,CROLIN,6,11/03/96,1996-11-03,,,1995-07-22,470,,,
J,1,6,5,10,R ,J _1_6_5_10_R ,ERAGROSTIS ELLIOTTII      ,ERAGROSTIS ELLIOTTII,ERAELL,35,11/03/96,1996-11-03,,,1995-07-22,470,,,
J,1,6,5,10,R ,J _1_6_5_10_R ,ILEX CASSINE          ,ILEX CASSINE,ILECAS,4,11/03/96,1996-11-03,,,1995-07-22,470,ILEX CASSINE VAR. CASSINE,ILECASCAS,
J,1,6,5,10,R ,J _1_6_5_10_R ,THELYPTERIS KUNTHII      ,THELYPTERIS KUNTHII,THEKUN,5,11/03/96,1996-11-03,,,1995-07-22,470,,,
J,1,6,6,10,R ,J _1_6_6_10_R ,CROTON LINEARIS        ,CROTON LINEARIS,CROLIN,1,11/03/96,1996-11-03,,,1995-07-22,470,,,
J,1,6,6,10,R ,J _1_6_6_10_R ,FICUS CITRIFOLIA        ,FICUS CITRIFOLIA,FICCIT,3,11/03/96,1996-11-03,,,1995-07-22,470,,,
J,1,6,6,10,R ,J _1_6_6_10_R ,HYPTIS ALATA          ,HYPTIS ALATA,HYPALA,9,11/03/96,1996-11-03,,,1995-07-22,470,,,
J,1,6,6,10,R ,J _1_6_6_10_R ,ILEX CASSINE          ,ILEX CASSINE,ILECAS,25,11/03/96,1996-11-03,,,1995-07-22,470,ILEX CASSINE VAR. CASSINE,ILECASCAS,
J,1,6,6,10,R ,J _1_6_6_10_R ,THELYPTERIS KUNTHII      ,THELYPTERIS KUNTHII,THEKUN,20,11/03/96,1996-11-03,,,1995-07-22,470,,,
J,1,6,7,0.1,C ,J _1_6_7_0.1_C ,ANDROPOGON CABANISII      ,ANDROPOGON CABANISII,ANDCAB,1,10/25/96,1996-10-25,,1,1995-07-22,461,ANDROPOGON TERNARIUS,ANDTER,
J,1,6,7,0.1,C ,J _1_6_7_0.1_C ,CASSIA DEERINGIANA       ,CASSIA DEERINGIANA,CASDEE,1,10/25/96,1996-10-25,,1,1995-07-22,461,,,
J,1,6,7,0.1,C ,J _1_6_7_0.1_C ,CROTOLARIA PUMILA       ,CROTALARIA PUMILA,CROPUM,1,10/25/96,1996-10-25,,1,1995-07-22,461,,,
J,1,6,7,0.1,C ,J _1_6_7_0.1_C ,DODONEA VISCOSA        ,DODONAEA VISCOSA,DODVIS,1,10/25/96,1996-10-25,,1,1995-07-22,461,,,
J,1,6,7,0.1,C ,J _1_6_7_0.1_C ,SERENOA REPENS         ,SERENOA REPENS,SERREP,1,10/25/96,1996-10-25,,1,1995-07-22,461,,,
J,1,6,7,0.3,C ,J _1_6_7_0.3_C ,ANDROPOGON CABANISII      ,ANDROPOGON CABANISII,ANDCAB,3,10/25/96,1996-10-25,,1,1995-07-22,461,ANDROPOGON TERNARIUS,ANDTER,
J,1,6,7,0.3,C ,J _1_6_7_0.3_C ,ANEMIA ADIANTIFOLIA      ,ANEMIA ADIANTIFOLIA,ANEADI,4,10/25/96,1996-10-25,,1,1995-07-22,461,,,
J,1,6,7,0.3,C ,J _1_6_7_0.3_C ,CASSIA DEERINGIANA       ,CASSIA DEERINGIANA,CASDEE,3,10/25/96,1996-10-25,,1,1995-07-22,461,,,
J,1,6,7,0.3,C ,J _1_6_7_0.3_C ,CROTOLARIA PUMILA       ,CROTALARIA PUMILA,CROPUM,8,10/25/96,1996-10-25,,1,1995-07-22,461,,,
J,1,6,7,0.3,C ,J _1_6_7_0.3_C ,DODONEA VISCOSA        ,DODONAEA VISCOSA,DODVIS,4,10/25/96,1996-10-25,,1,1995-07-22,461,,,
J,1,6,7,0.3,C ,J _1_6_7_0.3_C ,GUETTARDA SCABRA        ,GUETTARDA SCABRA,GUESCA,2,10/25/96,1996-10-25,,1,1995-07-22,461,,,
J,1,6,7,0.3,C ,J _1_6_7_0.3_C ,PINUS ELLIOTTII SEEDLING    ,PINUS ELLIOTTII,PINELL,1,10/25/96,1996-10-25,,1,1995-07-22,461,,,
J,1,6,7,0.3,C ,J _1_6_7_0.3_C ,SERENOA REPENS         ,SERENOA REPENS,SERREP,8,10/25/96,1996-10-25,,1,1995-07-22,461,,,
J,1,6,7,1,C ,J _1_6_7_1_C ,AGALINIS SP          ,AGALINIS SPP,AGASPP,6,10/25/96,1996-10-25,,1,1995-07-22,461,,,
J,1,6,7,1,C ,J _1_6_7_1_C ,ANDROPOGON CABANISII      ,ANDROPOGON CABANISII,ANDCAB,76,10/25/96,1996-10-25,,1,1995-07-22,461,ANDROPOGON TERNARIUS,ANDTER,
J,1,6,7,1,C ,J _1_6_7_1_C ,ANEMIA ADIANTIFOLIA      ,ANEMIA ADIANTIFOLIA,ANEADI,13,10/25/96,1996-10-25,,1,1995-07-22,461,,,
J,1,6,7,1,C ,J _1_6_7_1_C ,CASSIA DEERINGIANA       ,CASSIA DEERINGIANA,CASDEE,11,10/25/96,1996-10-25,,1,1995-07-22,461,,,
J,1,6,7,1,C ,J _1_6_7_1_C ,CASSYTHA FILIFORMIS      ,CASSYTHA FILIFORMIS,CASFIL,9,10/25/96,1996-10-25,,1,1995-07-22,461,,,
J,1,6,7,1,C ,J _1_6_7_1_C ,CHAMAESYCE ADENOPTERA     ,CHAMAESYCE ADENOPTERA,CHAADE,1,10/25/96,1996-10-25,,1,1995-07-22,461,EUPHORBIA PERGAMENA,EUPPER,
J,1,6,7,1,C ,J _1_6_7_1_C ,CROTOLARIA PUMILA       ,CROTALARIA PUMILA,CROPUM,80,10/25/96,1996-10-25,,1,1995-07-22,461,,,
J,1,6,7,1,C ,J _1_6_7_1_C ,DODONEA VISCOSA        ,DODONAEA VISCOSA,DODVIS,16,10/25/96,1996-10-25,,1,1995-07-22,461,,,
J,1,6,7,1,C ,J _1_6_7_1_C ,DYSCHORISTE ANGUSTA      ,DYSCHORISTE ANGUSTA,DYSANG,8,10/25/96,1996-10-25,,1,1995-07-22,461,,,
J,1,6,7,1,C ,J _1_6_7_1_C ,GUETTARDA ELLIPTICA       ,GUETTARDA ELLIPTICA,GUEELL,22,10/25/96,1996-10-25,,1,1995-07-22,461,,,
J,1,6,7,1,C ,J _1_6_7_1_C ,GUETTARDA SCABRA        ,GUETTARDA SCABRA,GUESCA,25,10/25/96,1996-10-25,,1,1995-07-22,461,,,
J,1,6,7,1,C ,J _1_6_7_1_C ,MORINDA ROYOC         ,MORINDA ROYOC,MORROY,11,10/25/96,1996-10-25,,1,1995-07-22,461,,,
J,1,6,7,1,C ,J _1_6_7_1_C ,PINUS ELLIOTTII SEEDLING    ,PINUS ELLIOTTII,PINELL,3,10/25/96,1996-10-25,,1,1995-07-22,461,,,
J,1,6,7,1,C ,J _1_6_7_1_C ,PITYOPSIS GRAMINIFOLIA     ,PITYOPSIS GRAMINIFOLIA,PITGRA,7,10/25/96,1996-10-25,,1,1995-07-22,461,,,
J,1,6,7,1,C ,J _1_6_7_1_C ,POINSETTIA PINETORUM      ,POINSETTIA PINETORUM,POIPIN,2,10/25/96,1996-10-25,,1,1995-07-22,461,EUPHORBIA PINETORUM ,EUPPIN,
J,1,6,7,1,C ,J _1_6_7_1_C ,SERENOA REPENS         ,SERENOA REPENS,SERREP,88,10/25/96,1996-10-25,,1,1995-07-22,461,,,
J,1,6,7,1,C ,J _1_6_7_1_C ,SMILAX AURICULATA       ,SMILAX AURICULATA,SMIAUR,9,10/25/96,1996-10-25,,1,1995-07-22,461,,,
J,1,6,7,1,C ,J _1_6_7_1_C ,SOLIDAGO ODORATA        ,SOLIDAGO ODORATA,SOLODO,1,10/25/96,1996-10-25,,1,1995-07-22,461,,,
J,1,6,7,1,C ,J _1_6_7_1_C ,TRAGIA SAXICOLA        ,TRAGIA SAXICOLA,TRASAX,3,10/25/96,1996-10-25,,1,1995-07-22,461,,,
J,1,6,7,3,C ,J _1_6_7_3_C ,ANDROPOGON VIRGINICUS     ,ANDROPOGON VIRGINICUS,ANDVIR,16,10/25/96,1996-10-25,,1,1995-07-22,461,,,
J,1,6,7,3,C ,J _1_6_7_3_C ,ANGADENIA SAGRAEI       ,ANGADENIA SAGRAEI,ANGSAG,1,10/25/96,1996-10-25,,1,1995-07-22,461,,,
J,1,6,7,3,C ,J _1_6_7_3_C ,ARDISIA ESCALLONIOIDES     ,ARDISIA ESCALLONIOIDES,ARDESC,8,10/25/96,1996-10-25,,1,1995-07-22,461,,,
J,1,6,7,3,C ,J _1_6_7_3_C ,CHIOCOCCA PARVIFOLIA      ,CHIOCOCCA PARVIFOLIA,CHIPAR,21,10/25/96,1996-10-25,,1,1995-07-22,461,CHIOCOCCA ALBA,CHIALB,
J,1,6,7,3,C ,J _1_6_7_3_C ,GUAPIRA DISCOLOR        ,GUAPIRA DISCOLOR,GUADIS,1,10/25/96,1996-10-25,,1,1995-07-22,461,,,
J,1,6,7,3,C ,J _1_6_7_3_C ,LANTANA DEPRESSA        ,LANTANA DEPRESSA,LANDEP,1,10/25/96,1996-10-25,,1,1995-07-22,461,LANTANA DEPRESSA VAR. DEPRESSA,LANDEPDEP,
J,1,6,7,3,C ,J _1_6_7_3_C ,MELANTHERA PARVIFOLIA     ,MELANTHERA PARVIFOLIA,MELPAR,20,10/25/96,1996-10-25,,1,1995-07-22,461,MELANTHERA NIVEA,MELNIV,
J,1,6,7,3,C ,J _1_6_7_3_C ,PASPALUM SP          ,PASPALUM SPP,PASSPP,3,10/25/96,1996-10-25,,1,1995-07-22,461,,,
J,1,6,7,3,C ,J _1_6_7_3_C ,PHYLLANTHUS SP         ,PHYLLANTHUS SPP,PHYSPP,2,10/25/96,1996-10-25,,1,1995-07-22,461,,,
J,1,6,7,3,C ,J _1_6_7_3_C ,PIRIQUETA CAROLINIANA     ,PIRIQUETA CAROLINIANA,PIRCAR,4,10/25/96,1996-10-25,,1,1995-07-22,461,,,
J,1,6,7,3,C ,J _1_6_7_3_C ,POLYGALA GRANDIFLORA      ,POLYGALA GRANDIFLORA,POLGRA,4,10/25/96,1996-10-25,,1,1995-07-22,461,ASEMEIA VIOLACEA,ASEVIO,
J,1,6,7,3,C ,J _1_6_7_3_C ,PTERIDIUM CAUDATUM       ,PTERIDIUM CAUDATUM,PTECAU,80,10/25/96,1996-10-25,,1,1995-07-22,461,PTERIDIUM AQUILINUM VAR. CAUDATUM,PTEAQUCAU,
J,1,6,7,3,C ,J _1_6_7_3_C ,RHUS COPALLINA         ,RHUS COPALLINUM,RHUCOP,4,10/25/96,1996-10-25,,1,1995-07-22,461,,,
J,1,6,7,3,C ,J _1_6_7_3_C ,SABAL PALMETTO         ,SABAL PALMETTO,SABPAL,23,10/25/96,1996-10-25,,1,1995-07-22,461,,,
J,1,6,7,3,C ,J _1_6_7_3_C ,SCHIZACHYRIUM SEMIBERBE    ,SCHIZACHYRIUM SEMIBERBE,SCHSEM,7,10/25/96,1996-10-25,,1,1995-07-22,461,SCHIZACHYRIUM SANGUINEUM,SCHSAN,
J,1,6,7,3,C ,J _1_6_7_3_C ,ZAMIA INTEGRIFOLIA       ,ZAMIA INTEGRIFOLIA,ZAMINT,4,10/25/96,1996-10-25,,1,1995-07-22,461,,,
J,1,6,7,0.1,D ,J _1_6_7_0.1_D ,ANDROPOGON CABANISII      ,ANDROPOGON CABANISII,ANDCAB,1,10/25/96,1996-10-25,,1,1995-07-22,461,ANDROPOGON TERNARIUS,ANDTER,
J,1,6,7,0.1,D ,J _1_6_7_0.1_D ,JACQUEMONTIA CURTISSII     ,JACQUEMONTIA CURTISSII,JACCUR,1,10/25/96,1996-10-25,,1,1995-07-22,461,,,
J,1,6,7,0.1,D ,J _1_6_7_0.1_D ,PTERIDIUM CAUDATUM       ,PTERIDIUM CAUDATUM,PTECAU,1,10/25/96,1996-10-25,,1,1995-07-22,461,PTERIDIUM AQUILINUM VAR. CAUDATUM,PTEAQUCAU,
J,1,6,7,0.3,D ,J _1_6_7_0.3_D ,ANDROPOGON CABANISII      ,ANDROPOGON CABANISII,ANDCAB,8,10/25/96,1996-10-25,,1,1995-07-22,461,ANDROPOGON TERNARIUS,ANDTER,
J,1,6,7,0.3,D ,J _1_6_7_0.3_D ,CASSYTHA FILIFORMIS      ,CASSYTHA FILIFORMIS,CASFIL,3,10/25/96,1996-10-25,,1,1995-07-22,461,,,
J,1,6,7,0.3,D ,J _1_6_7_0.3_D ,DODONEA VISCOSA        ,DODONAEA VISCOSA,DODVIS,2,10/25/96,1996-10-25,,1,1995-07-22,461,,,
J,1,6,7,0.3,D ,J _1_6_7_0.3_D ,JACQUEMONTIA CURTISSII     ,JACQUEMONTIA CURTISSII,JACCUR,4,10/25/96,1996-10-25,,1,1995-07-22,461,,,
J,1,6,7,0.3,D ,J _1_6_7_0.3_D ,PTERIDIUM CAUDATUM       ,PTERIDIUM CAUDATUM,PTECAU,6,10/25/96,1996-10-25,,1,1995-07-22,461,PTERIDIUM AQUILINUM VAR. CAUDATUM,PTEAQUCAU,
J,1,6,7,1,D ,J _1_6_7_1_D ,ACALYPHA CHAMAEDRIFOLIA    ,ACALYPHA CHAMAEDRIFOLIA,ACACHA,1,10/25/96,1996-10-25,,1,1995-07-22,461,,,
J,1,6,7,1,D ,J _1_6_7_1_D ,ANDROPOGON CABANISII      ,ANDROPOGON CABANISII,ANDCAB,28,10/25/96,1996-10-25,,1,1995-07-22,461,ANDROPOGON TERNARIUS,ANDTER,
J,1,6,7,1,D ,J _1_6_7_1_D ,ANEMIA ADIANTIFOLIA      ,ANEMIA ADIANTIFOLIA,ANEADI,9,10/25/96,1996-10-25,,1,1995-07-22,461,,,
J,1,6,7,1,D ,J _1_6_7_1_D ,ARDISIA ESCALLONIOIDES     ,ARDISIA ESCALLONIOIDES,ARDESC,3,10/25/96,1996-10-25,,1,1995-07-22,461,,,
J,1,6,7,1,D ,J _1_6_7_1_D ,BUMELIA SALICIFOLIA      ,BUMELIA SALICIFOLIA,BUMSAL,7,10/25/96,1996-10-25,,1,1995-07-22,461,SIDEROXYLON SALICIFOLIUM,SIDSAL,
J,1,6,7,1,D ,J _1_6_7_1_D ,CASSIA DEERINGIANA       ,CASSIA DEERINGIANA,CASDEE,7,10/25/96,1996-10-25,,1,1995-07-22,461,,,
J,1,6,7,1,D ,J _1_6_7_1_D ,CASSYTHA FILIFORMIS      ,CASSYTHA FILIFORMIS,CASFIL,78,10/25/96,1996-10-25,,1,1995-07-22,461,,,
J,1,6,7,1,D ,J _1_6_7_1_D ,CHIOCOCCA PARVIFOLIA      ,CHIOCOCCA PARVIFOLIA,CHIPAR,2,10/25/96,1996-10-25,,1,1995-07-22,461,CHIOCOCCA ALBA,CHIALB,
J,1,6,7,1,D ,J _1_6_7_1_D ,CROTOLARIA PUMILA       ,CROTALARIA PUMILA,CROPUM,7,10/25/96,1996-10-25,,1,1995-07-22,461,,,
J,1,6,7,1,D ,J _1_6_7_1_D ,CYNANCHUM BLODGETTII      ,CYNANCHUM BLODGETTII,CYNBLO,10,10/25/96,1996-10-25,,1,1995-07-22,461,METASTELMA BLODGETTII,METBLO,
J,1,6,7,1,D ,J _1_6_7_1_D ,DODONEA VISCOSA        ,DODONAEA VISCOSA,DODVIS,7,10/25/96,1996-10-25,,1,1995-07-22,461,,,
J,1,6,7,1,D ,J _1_6_7_1_D ,DYSCHORISTE ANGUSTA      ,DYSCHORISTE ANGUSTA,DYSANG,1,10/25/96,1996-10-25,,1,1995-07-22,461,,,
J,1,6,7,1,D ,J _1_6_7_1_D ,GUETTARDA SCABRA        ,GUETTARDA SCABRA,GUESCA,7,10/25/96,1996-10-25,,1,1995-07-22,461,,,
J,1,6,7,1,D ,J _1_6_7_1_D ,JACQUEMONTIA CURTISSII     ,JACQUEMONTIA CURTISSII,JACCUR,9,10/25/96,1996-10-25,,1,1995-07-22,461,,,
